code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
601890,亚星锚链,船舶,江苏,41.29,46800,46800,374852.31,276636.84,49268.1,184693.31,3.95,0.173,6.05,1.58,20101228
600379,宝光股份,电气设备,陕西,93.84,23585.83,23585.83,64469.32,38749.9,23791.1,758.28,0.03,0.095,1.73,6.87,20020116
600333,长春燃气,供气供热,吉林,270.24,49601.98,52961.98,412797.63,123048.05,160003.55,56331.18,1.06,0.02,3.56,2.07,20001211
600797,浙大网新,软件服务,浙江,0,82171.2,82171.2,489046.06,319225.59,41881.25,17015.57,0.21,-0.015,2.14,3.7,19970418
002368,太极股份,软件服务,北京,120.44,23825.24,27441.16,378012.97,270525.84,3352.15,104740.71,3.82,0.315,6.88,7.35,20100312
000557,*ST广夏,红黄药酒,宁夏,606.12,65959.67,68613.39,27640.5,25794.35,603.66,101733.55,1.48,0.006,0.21,24.86,19940617
600640,号百控股,酒店餐饮,上海,82.26,20640.63,53536.44,358317.25,239580.77,100462.11,135762.31,2.54,0.144,4.7,3.36,19930407
000869,张  裕Ａ,红黄药酒,山东,21.41,45346.07,68546.39,867698.69,390920.59,201680.55,56314.08,0.82,1.166,9.72,3.42,20001026
600251,冠农股份,农业综合,新疆,33.26,36210,39242.1,340972.84,147304.88,90244.15,76712.4,1.95,0.42,4.78,3.69,20030609
002584,西陇化工,化工原料,广东,44.11,8958.2,20000,157510.94,88216.74,34106.05,58198.01,2.91,0.293,5.43,3.18,20110602
600817,ST宏盛,半导体,上海,4352.68,14791.49,16091,58416.2,7938.74,44.91,21228.23,1.32,0.002,0.78,13.83,19940128
601999,出版传媒,出版业,辽宁,93.16,55091.46,55091.46,282859.22,225836.66,18227.32,55602.96,1.01,0.084,3.23,3.25,20071221
000032,深桑达Ａ,元器件,深圳,0,23282.71,23286.42,141964.81,91246.43,6374.16,20723.75,0.89,-0.052,3.68,3,19931028
600284,浦东建设,建筑施工,上海,23.31,66104,69304,1583887.88,721523.88,25433.92,227443.91,3.28,0.343,6.69,1.59,20040316
002293,罗莱家纺,服饰,江苏,18.95,28072.61,28072.61,289521.75,223647.59,39244.31,76666.9,2.73,0.986,8.21,3.04,20090910
600733,S前锋,区域地产,四川,677.53,7560,19758.59,49204.67,44754.26,122.83,7257.25,0.37,0.041,1.54,23.93,19960816
600400,红豆股份,服饰,江苏,103.21,56039.96,56039.96,683201.88,546939.88,41423.93,25329,0.45,0.041,2.5,2.27,20010108
600145,*ST国创,陶瓷,贵州,0,37768.5,37768.5,15724.63,3319.37,1791.43,6743.71,0.18,-0.01,0.27,15.87,19990923
002320,海峡股份,水运,海南,56.81,42587.6,42588,201460.59,58025.61,110513.81,101585.17,2.39,0.14,4.55,2.33,20091216
002106,莱宝高科,元器件,深圳,243.85,67306.63,70581.61,484379.31,250333.2,158130.91,207783.98,2.94,0.038,5.76,2.13,20070112
000538,云南白药,中成药,云南,25.18,104136.53,104139.96,1471992,1258146,127654.07,124472.82,1.2,1.867,10.2,6.14,19931215
002568,百润股份,食品,上海,114.87,10861,16000,65879.3,47513.7,17795.4,37700.71,2.36,0.293,3.99,11.24,20110325
000659,*ST中富,广告包装,广东,31.21,128570.25,128570.25,406294.84,144328.59,222987.41,29112.56,0.23,0.086,0.92,3.88,19961203
000636,风华高科,元器件,广东,100.21,67093.63,80732.99,391625.75,141693.73,109564.06,73217.25,0.91,0.065,3.89,2.23,19961129
600550,*ST天威,电气设备,河北,28.88,137299.09,153460.7,850644.13,512403.44,115340.55,304075.09,1.98,0.191,0.12,62.74,20010228
600091,ST明科,化工原料,内蒙,0,33652.6,33652.6,127608.7,48823.15,1419.95,121787.97,3.62,-0.328,1.03,5.83,19970704
000423,东阿阿胶,中成药,山东,20.16,65377.33,65402.14,681359.69,500912.5,76704.71,71801.74,1.1,1.411,8.39,4.52,19960729
002642,荣之联,软件服务,北京,134.24,16428.88,39910.91,207438.63,112265.97,20240.48,99769.9,2.5,0.181,4.56,7.12,20111220
000863,三湘股份,区域地产,上海,139.71,17462.02,92848.18,939846.19,814106.75,5555.12,16.03,0,0.035,2.53,2.59,19970925
002208,合肥城建,区域地产,安徽,32.84,31671.6,32010,507252.41,498652.06,1541.18,29001.14,0.91,0.174,4.29,1.78,20080128
002049,同方国芯,元器件,河北,56.82,21275.39,60681.8,335380.16,176616.56,32326.23,62333.28,1.03,0.371,4.2,6.7,20050606
600706,曲江文旅,旅游服务,陕西,43.64,8573.24,17950.97,181491.88,57138.48,100904.92,44848.15,2.5,0.253,4.46,3.29,19960516
600975,新五丰,农业综合,湖南,0,23436,23436,123662.61,55326.98,40808.09,17460.07,0.75,-0.168,2.22,5.53,20040609
600834,申通地铁,公共交通,上海,39.96,47738.19,47738.19,212779.7,7315.16,147535.56,8189.47,0.17,0.174,2.81,3.3,19940224
000698,沈阳化工,化工原料,辽宁,0,62709.67,66092.85,730843.13,187388.92,413723,135224.02,2.05,-0.116,4.58,1.05,19970220
002130,沃尔核材,电气设备,深圳,78.18,34725.69,56943.08,267515.19,118970.02,69694.09,2406.91,0.04,0.121,2.03,6.2,20070420
000008,宝利来,综合类,深圳,526.03,14730.62,30360.16,64232.71,19580.47,31395.05,28905.74,0.95,0.032,1.89,11.96,19920507
600298,安琪酵母,食品,湖北,37.76,31988.36,32963.23,613127.56,205199.75,360191.81,114526.6,3.47,0.375,8.51,2.22,20000818
600979,广安爱众,水力发电,四川,39.8,71789.21,71789.21,616835.19,78322.13,413219.31,54961.51,0.77,0.115,2.22,2.75,20040906
300124,汇川技术,电器仪表,深圳,42.44,60942.64,78164.59,426111,367248.84,21849.09,131725.52,1.69,0.6,4.14,8.12,20100928
601877,正泰电器,电气设备,浙江,17.33,101144.64,101146.64,1146193.13,850849.19,113678.32,206971.94,2.05,1.303,5.43,5.55,20100121
000559,万向钱潮,汽车配件,浙江,33.01,190825.09,191191.63,1148479.75,734709.81,267241.28,68318.1,0.36,0.268,1.98,5.95,19940110
600742,一汽富维,汽车配件,吉林,10.97,21152.33,21152.33,625683.06,269291.78,128595.97,54969.55,2.6,1.884,15.83,1.74,19960826
600620,天宸股份,综合类,上海,34.18,45778.46,45778.46,95738.18,50024.3,2184.73,534.14,0.01,0.206,1.86,5.04,19921117
600249,两面针,日用化工,广西,0,45000,45000,342034.16,113713.86,109191.61,50747.03,1.13,-0.257,3.76,1.76,20040130
600803,新奥股份,农药化肥,河北,16.35,35281.87,98578.5,906902.81,282209.41,473734.91,75885.11,0.77,0.547,4.35,2.74,19940103
600327,大东方,百货,江苏,19.46,52171.17,52171.17,458439.91,223210.7,116206.51,4144.96,0.08,0.269,2.78,2.51,20020625
600604,市北高新,园区开发,上海,529.83,33352.42,56644.92,275030.66,142459.05,4409.93,27279.8,0.48,0.016,2.26,4.94,19920327
000017,深中华A,文教休闲,深圳,894.61,30297.59,55134.78,7215.67,6687.71,57.33,62783.42,1.14,0.006,0.02,388.39,19920331
600879,航天电子,航空,湖北,97.51,103953.7,103953.7,971989.13,674464.44,168603.05,190388.41,1.83,0.11,4.88,2.93,19951115
000525,红 太 阳,农药化肥,江苏,15.4,50698.3,50724.67,1066585.63,557068.69,293230.56,199421,3.93,0.785,7.44,2.17,19931028
000953,河池化工,农药化肥,广西,32.77,29404.15,29405.93,174260.19,88950.18,61605.66,18584.57,0.63,0.15,1.11,5.9,19991202
002619,巨龙管业,水泥,浙江,180.73,10231.25,12155,106927.95,63525.96,33658.78,34422.96,2.83,0.085,4.58,4.46,20110929
601933,永辉超市,超市连锁,福建,31.56,307160,325443.56,1383675.63,821819.81,226426.16,81615.06,0.25,0.199,1.92,4.38,20101215
600328,兰太实业,化工原料,内蒙,197.3,35911.8,35911.8,738251.19,162919.38,446859.69,37209.31,1.04,0.034,3.53,2.53,20001222
600662,强生控股,公共交通,上海,47.8,105336.21,105336.21,622891.38,249150.52,199865.05,77244.77,0.73,0.126,2.9,2.76,19930614
002425,凯撒股份,服饰,广东,389.18,37881,38999,181620.48,113815.17,35580.34,81005.6,2.08,0.019,3.77,2.6,20100608
000652,泰达股份,综合类,天津,0,146567,147557.39,2081052.75,1394339.63,48909.12,8618.26,0.06,-0.041,1.39,4.82,19961128
002646,青青稞酒,白酒,青海,24.18,45000,45000,265536.84,173576.13,48414.25,85475.59,1.9,0.601,4.84,4,20111222
600654,飞乐股份,电器仪表,上海,182.52,75504.31,115102.65,219866.22,104614.17,18547.77,37808.59,0.33,0.039,1.98,4.75,19901219
600273,嘉化能源,化工原料,浙江,21.29,31500,130628.52,447882,121963.01,262055.13,4535.24,0.03,0.45,1.77,5.11,20030627
000882,华联股份,百货,北京,124.28,107195.31,222608.64,1317261.13,237483.55,15720.75,348350,1.56,0.022,2.66,1.36,19980616
600396,金山股份,火力发电,辽宁,13.02,81280,86866.43,1529746,160105.06,1266489.38,49139.9,0.57,0.332,2.47,2.33,20010328
000610,西安旅游,旅游服务,陕西,0,19502.47,19674.78,61381.98,20175.7,23938.84,9429.66,0.48,-0.061,2.26,4.38,19960926
000837,秦川机床,机床制造,陕西,2259.33,25558.96,69337.09,661426.88,395197.25,189900.13,144421.47,2.08,0.004,4.33,2.45,19980928
002633,申科股份,机械基件,浙江,0,8694.37,15000,90126.6,52306.55,27423.9,28304.53,1.89,-0.076,3.5,5.08,20111122
600810,神马股份,化纤,河南,36.53,44228,44228,740969.94,364110.75,199513.42,183439.27,4.15,0.148,5.33,1.35,19940106
002304,洋河股份,白酒,江苏,15.34,87925.92,107642,2929092,1738837.63,610043.5,117231.32,1.09,3.7,17.84,4.24,20091106
000813,天山纺织,纺织,新疆,70.06,36345.07,46749.53,203903.09,49366.98,51445.9,107593.72,2.3,0.084,2.52,3.11,19980519
600596,新安股份,农药化肥,浙江,55.63,67918.46,67918.46,776637.31,285331.5,330584.16,73292.88,1.08,0.139,6.38,1.62,20010906
600100,同方股份,电脑设备,北京,164.1,207020.14,219788.2,4803978.5,2552351.75,535313.5,480018.09,2.18,0.056,4.87,2.52,19970627
000541,佛山照明,家用电器,广东,25.11,74995,97856.38,370021.66,233048.45,44070.4,58987.65,0.6,0.307,3.1,3.32,19931123
600275,武昌鱼,农业综合,湖北,0,50883.71,50883.71,29626.83,3272.65,4534.16,13208.38,0.26,-0.026,0.4,13.46,20000810
600597,光明乳业,乳制品,上海,38.61,122430.2,123063.67,1286751.38,677649.94,395457.91,168668.41,1.37,0.33,3.56,4.78,20020828
000890,法 尔 胜,钢加工,江苏,540.73,37953.87,37964.16,320076.91,197693.52,69647.96,46411.01,1.22,0.011,2.72,2.87,19990119
603001,奥康国际,服饰,浙江,26.35,11694.9,40098,456635.91,367322.31,26088.46,192974.38,4.81,0.463,9.52,1.71,20120426
000688,建新矿业,铅锌,重庆,33.28,29609.44,113729.92,150787.7,72424.56,30758.8,26937.03,0.24,0.151,1,6.68,19970120
000683,远兴能源,化工原料,内蒙,31.89,76781.39,161889.19,1846115.38,367032.06,564124.38,64546.01,0.4,0.112,3.61,1.32,19970131
600715,松辽汽车,汽车配件,辽宁,0,22425.59,22425.59,20127.65,6030.45,7539.22,44674.26,1.99,-0.061,-0.02,-1056.08,19960701
002465,海格通信,通信设备,广东,83.7,90429.34,99751.95,775989.81,459913.94,70063.63,259107.47,2.6,0.178,4.69,4.24,20100831
002064,华峰氨纶,化纤,浙江,22.74,66669.71,83840,422359.69,207849.63,97465.74,81616.8,0.97,0.4,3.62,3.02,20060823
603636,南威软件,软件服务,福建,76.11,2500,10000,65077.53,47372.8,0,0,0,0.433,5.48,8.02,20141230
000030,富奥股份,汽车配件,吉林,17.61,56056.17,129869.52,726549.25,320223.06,131008.07,51521.18,0.4,0.367,3.15,2.73,19930929
601118,海南橡胶,橡胶,海南,3127.83,393117.16,393117.16,1262955.88,589324.75,147439.52,379355.66,0.96,0.002,2.28,3.77,20110107
600120,浙江东方,商贸代理,浙江,17.03,50547.33,50547.33,1156944.13,653702.75,29365.85,139910.13,2.77,0.803,7.77,2.35,19971201
002678,珠江钢琴,文教休闲,广东,72.97,15237.55,95600,231862.52,143481.86,53855.3,32388.3,0.34,0.127,1.94,6.37,20120530
600482,风帆股份,电气设备,河北,42.07,52434.19,53650,422039,233038.41,99856.06,129428.42,2.41,0.229,3.84,3.34,20040714
600216,浙江医药,化学制药,浙江,25.36,93610.38,93610.79,785470.38,359613.25,241979.75,90958.93,0.97,0.317,7.11,1.51,19991021
600516,方大炭素,矿物制品,甘肃,38.12,171916.03,171916.03,980122.81,667010.19,167991.13,167258.63,0.97,0.197,3.38,2.97,20020830
603588,高能环境,环境保护,北京,108.4,4040,16160,197887.25,82246.7,10501.82,30103.02,1.86,0.276,7.88,5.07,20141229
600094,大名城,区域地产,上海,246.06,131283.69,201155.69,2416845.25,2297837.25,46067.26,260345.2,1.29,0.04,2.67,3.37,19970703
000970,中科三环,元器件,北京,50.47,106520,106520,535317.88,401746.41,84648.07,42736.48,0.4,0.218,3.42,4.29,20000420
002346,柘中建设,水泥,上海,1209.35,7000,44157.53,103259.11,81896.78,14774.12,48614.4,1.1,0.007,3.53,3.13,20100128
000916,华北高速,路桥,北京,17.97,108997.39,109000,508536.59,217723.47,216948.67,147351.63,1.35,0.202,3.89,1.24,19990927
000554,泰山石油,石油贸易,山东,284.52,36264.96,48079.32,106244.85,15469.82,37725.26,18976.32,0.39,0.022,1.91,4.32,19931215
000738,中航动控,航空,江苏,93.04,114564.22,114564.22,651409.75,415433.25,112063,266700.63,2.33,0.136,3.96,4.25,19970626
601003,柳钢股份,普钢,广西,33.91,256279.31,256279.31,2506681.75,1367021,1071650.38,20843.6,0.08,0.08,2.24,1.61,20070227
600644,乐山电力,水力发电,四川,72.41,32648,53840.07,481888.81,189084.02,123545.77,137333.34,2.55,0.13,3.86,2.17,19930426
600368,五洲交通,路桥,广西,23.2,83380.15,83380.15,1483980.25,471354.41,763032.13,67055.9,0.8,0.166,3.76,1.37,20001221
600270,外运发展,仓储物流,北京,29.96,33084.39,90548.17,689504.69,372007.56,66028.34,65233.32,0.72,0.437,6.46,2.7,20001228
300225,金力泰,染料涂料,上海,30.88,17954.08,26130,97267.1,58878.48,33862.9,23418.42,0.9,0.245,2.98,3.38,20110531
600151,航天机电,半导体,上海,229.71,120469.53,125017.99,868663.81,434049.94,257671.91,286359.16,2.29,0.029,3.01,2.95,19980605
600680,上海普天,通信设备,上海,0,25742.52,38222.53,296283.88,156795.61,12043.87,86819,2.27,-0.01,3.54,4.48,19931018
002092,中泰化学,化工原料,新疆,33.13,124236.88,139023.91,2709609.25,516196.41,1713342.25,567681.75,4.08,0.181,6.2,1.29,20061208
000678,襄阳轴承,机械基件,湖北,124.83,30107.63,42907.98,221964.97,97776.9,59980.21,56545.46,1.32,0.035,2.5,2.31,19970106
600658,电子城,园区开发,北京,12.04,58009.73,58009.73,401472.47,317532.81,2352.57,75024.09,1.29,0.728,5.09,2.3,19930524
000523,广州浪奇,日用化工,广东,116.69,44493.73,44516.35,262149.63,174375.52,46808.05,44380.65,1,0.057,2.38,3.69,19931108
600206,有研新材,半导体,北京,0,52515.01,83877.84,332528.78,217408.02,89940.15,141037.23,1.68,-0.08,3.11,3.43,19990319
000608,阳光股份,区域地产,广西,132.72,74991.32,74991.32,1205649.25,507913.69,3679.1,78410.3,1.05,0.024,5.33,0.79,19960919
000856,冀东装备,机械基件,河北,0,13207.05,22700,250653.45,194788.75,22197.7,35263.42,1.55,-0.134,2.17,3.66,19980813
600189,吉林森工,林业,吉林,524.06,31050,31050,398539.56,214091.55,111075.97,64557.26,2.08,0.012,4.21,1.96,19981007
600021,上海电力,火力发电,上海,20.85,213973.92,213973.92,4151087.25,548004.38,2460280,340397.84,1.59,0.285,3.73,2.13,20031029
601996,丰林集团,林业,广西,39.44,46891.19,46891.19,196434.38,112868.8,53328.88,72576.63,1.55,0.15,3.59,2.2,20110929
601636,旗滨集团,玻璃,湖南,29.53,55578.58,83920.86,998556.81,281970.75,481166.91,212371.13,2.53,0.22,4.75,1.66,20110812
600335,国机汽车,汽车配件,天津,14.85,56000.46,62714.57,2417169.5,2083552.75,139770.86,143758.63,2.29,1.02,7.57,2.61,20010305
300157,恒泰艾普,石油开采,北京,50.42,42713.17,59770.28,301304.75,130807.42,44595.35,118397.97,1.98,0.156,3.75,2.8,20110107
002556,辉隆股份,其他商业,安徽,52.34,45994.53,47840,638123.75,427675.41,30888.23,104393.43,2.18,0.182,4.12,3.08,20110302
600037,歌华有线,影视音像,北京,43.63,106379.35,106379.35,1023181.63,417449.25,458683.59,209740.42,1.97,0.278,5.66,2.86,20010208
001896,豫能控股,火力发电,河南,19.37,42999.25,85527.59,452255.5,85110.3,339715.38,126636.95,1.48,0.356,1.95,4.7,19980122
601969,海南矿业,普钢,海南,68.72,18667,186667,432013.84,162590.81,81726.59,28196.21,0.15,0.171,1.63,9.6,20141209
601908,京运通,半导体,北京,58.52,28451.52,85977.02,522918.44,199525.52,214280.27,189923.2,2.21,0.147,4.39,2.61,20110908
002046,轴研科技,机械基件,河南,232.88,34056.6,34056.6,231992.45,130473.02,47562.7,66944.43,1.97,0.033,4,2.53,20050526
000637,茂化实华,石油加工,广东,33.08,36648.23,51987.53,114397.5,67327.15,29214.63,694.55,0.01,0.139,1.57,3.93,19961114
600621,华鑫股份,全国地产,上海,33.89,52408.23,52408.23,335997.56,233696.3,14890.87,21662.9,0.41,0.18,3.2,2.54,19921202
000690,宝新能源,火力发电,广东,9.53,171265.66,172661.25,958422.69,320307.19,451168.31,33013.96,0.19,0.482,2.79,2.2,19970128
000903,云内动力,机械基件,云南,36.97,68076,79901.39,547723,258952.66,182687.06,123492.86,1.55,0.131,4.03,1.6,19990415
601177,杭齿前进,机械基件,浙江,108.17,40006,40006,383600.66,167326.84,109327.1,86345.59,2.16,0.057,4.34,1.9,20101011
600480,凌云股份,汽车配件,河北,29.96,36171.48,36171.48,731749.75,451498.31,142082.95,64313.3,1.78,0.318,5.52,2.31,20030815
600519,贵州茅台,白酒,贵州,14.06,114199.79,114199.79,5865155.5,4199076,900340.81,137496.44,1.2,9.364,42.68,4.11,20010827
600526,菲达环保,专用机械,浙江,91.37,40688.94,40688.94,474394.06,411629.63,26299.43,66821,1.64,0.115,3.28,4.28,20020722
002423,中原特钢,特钢,河南,0,46551,50298.66,311815.34,145106.45,84684,81103.22,1.61,-0.039,3.8,2.91,20100603
600059,古越龙山,红黄药酒,浙江,72.05,80852.4,80852.4,393200.66,238379.05,116000.47,188169.59,2.33,0.1,4.44,1.93,19970516
600405,动力源,电气设备,北京,99.32,42389.28,42389.28,175184.81,125806.01,29665.95,10894.23,0.26,0.075,1.73,5.72,20040401
600009,上海机场,机场,上海,16.84,109347.64,192695.84,2211579,905426.13,981073,257549.8,1.34,0.819,9.31,1.98,19980218
600380,健康元,化学制药,深圳,27.61,154583.59,154583.59,1245328.38,576092.56,338853.63,42358.26,0.27,0.196,2.79,2.59,20010608
002325,洪涛股份,装修装饰,深圳,24.68,49715.62,80123.39,573783.31,521744.59,25390.01,113105.57,1.41,0.36,3.69,2.85,20091222
600846,同济科技,综合类,上海,50.77,62476.14,62476.14,706121.81,607896.31,20691.86,22721.9,0.36,0.126,2.53,3.37,19940311
600271,航天信息,电脑设备,北京,28.38,92340,92340,1087119.13,907199.13,80693.88,20667.45,0.22,0.978,6.99,5.29,20030711
600133,东湖高新,园区开发,湖北,33.23,53794.89,63425.78,1245310.13,963196.81,95140.86,54263.32,0.86,0.185,2.06,3.96,19980212
600738,兰州民百,百货,甘肃,20.74,26210.72,36886.76,187469.16,100868.78,32743.5,39990.56,1.08,0.237,2.93,2.23,19960802
002135,东南网架,建筑施工,浙江,47.63,67119.45,74860,717464.88,538889.38,59691.05,52949.55,0.71,0.08,2.48,2.04,20070530
601012,隆基股份,半导体,陕西,51.96,31102.74,54779.62,524119.94,253667.95,216854.95,145954.84,2.66,0.344,5.8,4.12,20120411
000973,佛塑科技,塑料,广东,69.13,77237.97,96742.32,506933.31,215401.2,119370.22,31709.02,0.33,0.063,2.04,2.87,20000525
000009,中国宝安,全国地产,深圳,54.11,148966.91,150523.56,1377655.63,959187.13,145489.34,27759.88,0.18,0.173,2.25,5.54,19910625
000156,华数传媒,影视音像,浙江,87.26,11832.76,114668.09,529609.69,131816.92,205986.38,69580.3,0.61,0.21,1.79,13.67,20000906
000568,泸州老窖,白酒,四川,15.45,140022.59,140225.25,1276735.13,971304.13,103498.15,65127.75,0.46,0.889,7.18,2.55,19940509
600787,中储股份,仓储物流,天津,29.22,168020.56,185982.84,1154195.88,667632.19,203112.97,195709.88,1.05,0.237,3.22,2.87,19970121
600503,华丽家族,区域地产,上海,4168.19,109947.67,160229,453414.19,441582.09,470.73,118025.1,0.74,0.001,2.23,2.83,20020709
300033,同花顺,软件服务,浙江,559.7,13099.9,26880,142679.44,113542.38,13633.35,62557.57,2.33,0.08,4.29,13.9,20091225
002305,南国置业,区域地产,湖北,33.53,66064.96,96645.35,997471.13,988431.13,595.81,10679.88,0.11,0.144,2.73,2.36,20091106
600887,伊利股份,乳制品,内蒙,17.05,300782.38,306437.09,3879096.75,2084481.38,1236752.13,640822.06,2.09,1.161,5.85,4.51,19960312
600077,宋都股份,全国地产,浙江,817.63,109096.45,134012.23,1270937.88,1238873.38,5931.24,38612.3,0.29,0.005,2.34,2.13,19970520
601139,深圳燃气,供气供热,深圳,20.09,198059.78,198059.78,1304072.13,408983.84,489197,100860.88,0.51,0.294,2.67,2.95,20091225
000055,方大集团,其他建材,深圳,86.16,42017.94,75690.99,350482.38,263720.19,46173.96,7919.1,0.1,0.078,1.58,5.69,19960415
601339,百隆东方,纺织,浙江,14.26,19200,75000,1007382.63,629611.31,208531.22,310926.53,4.15,0.532,8.61,1.17,20120612
002321,华英农业,农业综合,河南,2026.31,42318.25,42580,381220.38,192088.16,114889.55,87810.68,2.06,0.003,3.39,2.18,20091216
000735,罗 牛 山,农业综合,海南,88.25,88008.24,88013.2,428140.25,156612.72,64553.67,24676.36,0.28,0.063,1.97,3.74,19970611
600476,湘邮科技,软件服务,湖南,0,16107,16107,34744.26,27614.7,6185.68,13110.07,0.81,-0.072,1.31,15.35,20031210
000565,渝三峡Ａ,染料涂料,重庆,43.87,17343.68,17343.68,94001.22,48044.28,22062.73,18790.28,1.08,0.24,3.63,3.87,19940408
600726,华电能源,火力发电,黑龙江,34.46,153467.52,196667.52,2204795.25,389831.94,1574942,150069.19,0.76,0.097,1.61,2.76,19960701
601299,中国北车,运输设备,北京,28.78,1012608.38,1225978,15293062,10171591,2304254,2127150,1.74,0.35,3.87,3.2,20091229
600331,宏达股份,铅锌,四川,0,103200,203200,1079385.88,560502.06,233255.84,308097.25,1.52,-0.16,2.17,2.78,20011220
600196,复星医药,化学制药,上海,23.23,190439.23,231161.14,3323843.75,804799.56,381484.59,726341.69,3.14,0.69,7.26,2.91,19980807
000540,中天城投,区域地产,贵州,10.99,128020.07,171418.75,4061660.75,3587975.5,279457.22,13729.36,0.08,0.758,3.37,3.3,19940202
000012,南  玻Ａ,玻璃,深圳,17.33,130276.85,207533.56,1526758.5,166894.52,949443,134089.11,0.65,0.355,3.98,2.06,19920228
600470,六国化工,农药化肥,安徽,0,52160,52160,674555.94,218261.59,367611.72,126267.7,2.42,-0.163,4.07,1.62,20040305
002059,云南旅游,旅游景点,云南,262.66,23346.71,36539.62,246440.42,136299.38,52851.88,52535.1,1.44,0.032,3.43,3.26,20060810
600388,龙净环保,专用机械,福建,33.98,42762,42762,1089021,904523.63,80214.9,91907.38,2.15,0.693,6.89,4.55,20001229
300022,吉峰农机,其他商业,四川,0,31565.72,35740,329823.19,308750.34,10069.87,7812.91,0.22,-0.277,1.02,9.19,20091030
002302,西部建设,水泥,新疆,30.89,27091.33,51611.69,1187579.5,910713.88,236482.92,156874.88,3.04,0.33,6.89,1.98,20091103
002060,粤 水 电,建筑施工,广东,44.65,60103.19,60113.1,1191394.63,521069.34,413942.94,120188.25,2,0.11,4.09,1.61,20060810
600778,友好集团,百货,新疆,27.75,31031.28,31149.13,715090,314274.53,207843.27,40368.53,1.3,0.258,5.41,1.76,19961203
600131,岷江水电,水力发电,四川,16.73,39736.69,50412.51,232663.09,24237.02,118986.15,4714.3,0.09,0.273,1.56,3.9,19980402
600570,恒生电子,软件服务,浙江,205.4,61780.51,61780.51,228934.3,123169.36,8177.65,7144.12,0.12,0.217,2.72,21.81,20031216
300200,高盟新材,化工原料,北京,52.66,9430.83,21360,81166.46,59842,15681.4,41798.75,1.96,0.162,3.48,3.26,20110407
000589,黔轮胎Ａ,汽车配件,贵州,27.79,48884.73,77546.42,959335.63,547633.06,191350.73,183547.81,2.37,0.2,4.82,1.29,19960308
002024,苏宁云商,电器连锁,江苏,0,494071.41,738304.31,8642005,5460839.5,1205028.75,467956.69,0.63,-0.141,3.7,2.39,20040721
000018,中冠A,纺织,深圳,2646.36,9972.04,16914.24,19817.72,9423.75,650.97,3964.5,0.23,0.007,0.76,32.41,19920616
600053,中江地产,区域地产,江西,73.37,43354.07,43354.07,272922.16,257795.8,3397.68,18868.72,0.44,0.087,1.94,4.39,19970418
600635,大众公用,供气供热,上海,48.19,164486.98,164486.98,1145188.75,192786.06,326730.19,72741.67,0.44,0.123,2.47,3.2,19930304
002643,烟台万润,化工原料,山东,49.46,26713.55,27564,158605.69,76737.06,49293.05,67645.65,2.45,0.229,4.87,3.1,20111220
600135,乐凯胶片,化工原料,河北,113.52,34200,34200,113325.97,77397.65,24384.75,34106.55,1,0.073,2.89,3.83,19980122
000729,燕京啤酒,啤酒,北京,18.38,250045.17,280965.16,1974447.75,720239.38,1048080.31,452647.16,1.61,0.326,4.43,1.8,19970716
000505,珠江控股,全国地产,海南,0,36044.53,42674.53,145158.8,81035.36,43015.85,33426.01,0.78,-0.278,0,6343.38,19921221
600873,梅花生物,食品,西藏,64.54,310822.66,310822.66,1971713.63,535451.13,1122408.13,224048.59,0.72,0.087,2.57,2.92,19950217
002307,北新路桥,建筑施工,新疆,153.94,55731.3,55732.71,962067.69,629399,69109.28,33822.85,0.61,0.056,2.38,4.83,20091111
600209,罗顿发展,综合类,海南,1052.58,37899.03,43901.12,98506.09,35049.5,23367.14,11838.65,0.27,0.006,1.51,5.97,19990325
600645,中源协和,生物制药,天津,234.99,32486.23,35254.1,151643.25,89860.53,18355.51,29049.48,0.82,0.144,1.48,30.45,19930504
000811,烟台冰轮,工程机械,山东,34.77,39453.41,39459.73,254692.95,95383.1,30130.53,36088.46,0.91,0.253,3.79,3.1,19980528
600210,紫江企业,广告包装,上海,27.62,143673.59,151673.59,1163295.13,525443.56,387836.72,52208.8,0.34,0.124,2.64,1.73,19990824
000679,大连友谊,百货,辽宁,16.61,35634.23,35640,980070.81,778633.31,100068.55,8251.1,0.23,0.316,4.25,1.65,19970124
600580,卧龙电气,电气设备,浙江,35.66,68772.88,111052.72,935957.19,507757.16,246214.3,104147.06,0.94,0.208,3.32,2.98,20020606
002597,金禾实业,化工原料,安徽,23.3,27548.77,28416,337790.94,155546.88,133683.92,78395.18,2.76,0.464,6.64,2.17,20110707
600509,天富能源,火力发电,新疆,22.35,83869.65,90569.65,1355294.38,386143.59,440396.91,256342.7,2.83,0.305,4.78,1.9,20020228
000630,铜陵有色,铜,安徽,64.83,142150.06,191212.88,5052064,3167350,1296306.5,735084.75,3.84,0.21,8.24,1.65,19961120
600721,百花村,焦炭加工,新疆,0,11995.84,26885.19,438500.81,90007.03,242123.66,62075.44,2.31,-0.521,3.11,2.72,19960626
000635,英 力 特,化工原料,宁夏,33.42,17706.1,30308.75,341577.75,76524.42,247742.55,187856.86,6.2,0.261,9.21,1.26,19961120
