code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002476,宝莫股份,化工原料,山东,94.12,60431.51,61200,126196.38,75183.88,35390.73,20521.75,0.34,0.064,1.65,4.83,20100915
002467,二六三,电信运营,北京,58.64,39639.14,48223.87,161384.98,61062.61,9284.6,35054.78,0.73,0.241,2.82,6.68,20100908
002464,金利科技,塑料,江苏,149.91,13500,14559,105359.63,55348.65,20561.4,60979.98,4.19,0.081,6.17,2.61,20100831
002446,盛路通信,通信设备,广东,171.76,6997.37,17008.18,164601.17,82207.4,14263.63,88304.96,5.19,0.14,7.09,4.53,20100713
002442,龙星化工,化工原料,河北,938.82,24228.31,48000,296227.56,136414.27,112972.13,41171.53,0.86,0.006,2.34,3.44,20100706
002441,众业达,批发业,广东,28.99,14464.12,23200,379864.59,328300.72,23396.47,115954.31,5,0.755,9.43,3.09,20100706
002421,达实智能,软件服务,深圳,69.22,20414.93,26160,260038.52,205084.59,9316.57,99453.4,3.8,0.51,6.32,4.69,20100603
002417,三元达,通信设备,福建,0,20319.25,27000,137689.63,126408.36,3571.2,40803.03,1.51,-0.354,2.4,4.46,20100601
002411,九九久,化工原料,江苏,3643.01,24652.01,34830,141230.52,57727.94,35935.76,25127.67,0.72,0.002,2.4,4.08,20100525
002408,齐翔腾达,化工原料,山东,25.09,54861.69,56064.96,676456.25,264377.97,251459.05,159226.34,2.84,0.521,6.59,2.64,20100518
002390,信邦制药,中成药,贵州,108.06,22774.99,50045.44,487912.66,308107.72,69987.84,148491.94,2.97,0.18,4.67,5.32,20100416
002376,新北洋,电脑设备,山东,21.67,48809.17,60000,265294.22,115845.06,76772.61,31686.6,0.53,0.468,3,4.51,20100323
002366,丹甫股份,工程机械,四川,129.83,10477.55,13350,90316.77,71771.65,15517.32,47290.3,3.54,0.254,5.48,8.03,20100312
002361,神剑股份,化工原料,安徽,37.36,19328.19,38205.1,130898.26,89005.11,29415.74,9641.87,0.25,0.167,2.04,4.07,20100303
002360,同德化工,化工原料,山西,26.03,23059.14,39151.26,133007.56,61423.23,26778.41,6320.66,0.16,0.241,2.29,3.65,20100303
002359,齐星铁塔,钢加工,山东,0,35093.14,41680,151094.56,90520.42,49221.28,45576.28,1.09,-0.197,2.23,2.86,20100210
002356,浩宁达,电器仪表,深圳,376.27,8000,10349.15,238520.45,165273.31,9276.11,119147.05,11.51,0.09,13.79,3.29,20100209
002354,科冕木业,家居用品,辽宁,55.31,6052,22292.86,74416.17,33411.34,884.96,-21396.6,-0.96,1.52,2.97,19.36,20100209
002350,北京科锐,电气设备,北京,42.63,21821.63,21828,171265.59,121740.55,20003.59,49238.19,2.26,0.337,4.94,2.91,20100203
002349,精华制药,中成药,江苏,243.74,19737.91,26000,188655.75,121769.76,39025.53,89744.11,3.45,0.2,6.92,5.35,20100203
002331,皖通科技,软件服务,安徽,65.66,15668.67,24328.26,156837.27,125573.15,13061.67,65081.18,2.68,0.26,4.82,3.2,20100106
002325,洪涛股份,装修装饰,深圳,29.61,49715.62,80123.39,573783.31,521744.59,25390.01,113105.57,1.41,0.36,3.69,3.42,20091222
002319,乐通股份,染料涂料,广东,216.27,19979.53,20000,100859.61,47129.31,41089.03,19110.27,0.96,0.036,2.79,3.71,20091211
002317,众生药业,中成药,广东,32.49,22879.39,36940.8,220249.72,140056.72,43050.73,85013.46,2.3,0.457,5.09,3.89,20091211
002316,键桥通讯,软件服务,深圳,724.4,39267.76,39312,191320.84,142351.02,11880.73,23310.6,0.59,0.011,2.1,5.25,20091209
002314,雅致股份,其他建材,深圳,0,57977.46,58000,353753.94,185236.94,123278.72,85358.57,1.47,-0.338,2.79,2.54,20091203
002306,中科云网,酒店餐饮,北京,0,65186.8,80000,163164.06,75564.8,37837.51,21234.22,0.27,-0.12,0.62,14.77,20091111
002298,鑫龙电器,电气设备,安徽,262.86,34894.67,41384.82,228399.42,167358.91,32216.02,51469.44,1.24,0.026,3.08,2.91,20090929
002293,罗莱家纺,服饰,江苏,22.36,28072.61,28072.61,289521.75,223647.59,39244.31,76666.9,2.73,0.986,8.21,3.58,20090910
002279,久其软件,软件服务,北京,652.83,8966.25,19819.86,70592.78,32078.81,14280.65,27591.91,1.39,0.046,3.9,10.27,20090811
002264,新 华 都,超市连锁,福建,72.33,53625.42,54150.19,371066.38,173709.31,36464.98,32267.14,0.6,0.088,2,4.24,20080731
002261,拓维信息,互联网,湖南,108.79,26106.63,44271.07,114363.76,85281.06,9600.24,6301.81,0.14,0.125,2.3,7.92,20080723
002255,海陆重工,专用机械,江苏,55.3,19860.33,25820,329342.56,240861.47,53625.94,60211.38,2.33,0.196,5.95,2.43,20080625
002248,*ST东数,机床制造,山东,0,20291.75,30749.56,263198.84,98640.96,89806.21,73436.7,2.39,-0.25,3.2,3.47,20080612
002227,奥 特 迅,电气设备,深圳,206.39,21746.28,21871.39,89598.4,68656.21,1636.04,27253.9,1.25,0.081,3.16,7.05,20080506
002211,宏达新材,橡胶,江苏,424.98,27761.76,43247.57,129519.97,50389.55,24880.68,103788.3,2.4,0.016,1.9,4.71,20080201
002193,山东如意,纺织,山东,93.2,15991.28,16000,193940.31,132439.02,46336.48,22370.61,1.4,0.084,4.28,2.42,20071207
002188,新 嘉 联,元器件,浙江,0,14873.11,15600,33512.71,24003.17,8585.21,11218.55,0.72,-0.128,1.93,5.8,20071122
002180,艾派克,电脑设备,广东,47.83,10219.74,42273.66,62216.8,61210.43,721.32,-34023.8,-0.8,0.56,1.23,19.14,20071113
002176,江特电机,电气设备,江西,212.69,42548.76,52315.78,229229.59,128078.82,46818.85,108248.88,2.07,0.08,3.66,4.31,20071012
002174,游族网络,互联网,福建,40.11,8293.99,27571,88683.05,70086.92,5352.26,-674.1,-0.02,1.03,2.7,18.26,20070925
002173,千足珍珠,农业综合,浙江,580.56,10804.87,20500,106378.9,89846.32,8292.35,5005.68,0.24,0.017,2.47,5.29,20070925
002171,精诚铜业,铜,安徽,99.33,32390.1,39820.33,210927.45,135536.73,57663.21,41033.21,1.03,0.132,2.75,4.75,20070921
002169,智光电气,电气设备,广东,133.44,24588.78,26647.24,154014.06,88819.03,30925.9,16056.42,0.6,0.083,2.16,6.84,20070919
002168,深圳惠程,电气设备,深圳,0,74283.65,75710.47,158836.56,95492.65,43135.53,1448.62,0.02,-0.117,1.38,7.78,20070919
002164,*ST东力,电气设备,浙江,138.46,40512.5,44562.5,183367.63,81054.88,68204.63,43837.55,0.98,0.054,2.5,2.97,20070823
002159,三特索道,旅游景点,湖北,0,11986.75,13866.66,175516.17,28177.15,69682.6,15768.3,1.14,-0.167,4.38,5.11,20070817
002157,正邦科技,饲料,江西,0,38622.83,59634.66,662699.06,260472.84,241187.25,100602.75,1.69,-0.194,3.06,3.28,20070817
002131,利欧股份,农用机械,浙江,61.87,19389.22,39142.44,420140.81,232190.05,45882.45,91005.31,2.32,0.48,5.12,5.56,20070427
002127,*ST新民,纺织,江苏,175.36,44645.89,44645.89,102452.53,93366.71,8355.62,30303.96,0.68,0.043,1.01,9.84,20070418
002123,荣信股份,电气设备,辽宁,0,45291.5,50400,379803.38,280802.44,63371.48,40437.87,0.8,-0.258,3.83,2.41,20070328
002122,天马股份,机械基件,浙江,275.92,105146.97,118800,759446.63,480941.41,207634.75,102840.2,0.87,0.022,3.98,2.01,20070328
002119,康强电子,半导体,浙江,596.26,19420,20620,159110.31,85998.18,46364.37,24444.63,1.19,0.016,3.45,3.76,20070302
002113,天润控股,农药化肥,湖南,2252.71,11839.71,11840,11866.51,1309.41,157.03,13681.26,1.16,0.005,0.8,17.71,20070208
002103,广博股份,文教休闲,浙江,322.36,17095.44,21843.09,114295.57,64461,32261.1,22651.43,1.04,0.044,3.39,5.61,20070110
002086,东方海洋,渔业,山东,73.05,23780.85,24385,261155.47,117893.3,129070.4,68334.71,2.8,0.154,5.74,2.6,20061128
002085,万丰奥威,汽车配件,浙江,35.07,36813.28,39009.89,448849.75,231593.52,93555.31,47471.53,1.22,0.776,4.55,7.97,20061128
002060,粤 水 电,建筑施工,广东,52.6,60103.19,60113.1,1191394.63,521069.34,413942.94,120188.25,2,0.11,4.09,1.89,20060810
002057,中钢天源,元器件,安徽,116.72,18839.03,19938.16,58981.53,36399.65,13695.37,22453.2,1.13,0.091,2.48,5.68,20060802
002044,江苏三友,服饰,江苏,45.47,22410,22425,68360.38,34545.9,10935.37,77.62,0,0.221,1.73,5.81,20050518
002037,久联发展,化工原料,贵州,33.62,32736.82,32736.82,740938,412639,71268.46,61632.51,1.88,0.439,5.64,3.48,20040908
002036,汉麻产业,服饰,浙江,153.39,25515.15,26078.18,79272.65,36297.44,24590.55,1487.25,0.06,0.042,1.27,6.74,20040903
002034,美 欣 达,纺织,浙江,375.4,6025.16,8512,139619.27,56838.01,59194.43,24449.68,2.87,0.038,5.51,3.41,20040826
002021,中捷资源,纺织机械,浙江,0,56781.5,68781.5,357428.88,264300.34,48517.15,49652.87,0.72,-0.022,2.06,3.41,20040715
002015,*ST霞客,化纤,江苏,0,21935.06,23994.24,164606.56,58028.51,81820.05,30363.47,1.27,-1.87,-0.23,-36.73,20040708
002010,传化股份,染料涂料,浙江,21.51,41283.3,48798,404926.28,264261.88,77533.71,17851,0.37,0.316,3.66,2.48,20040629
002006,精功科技,工程机械,浙江,316.22,43677.89,45516,166628,113908.4,28562,26949.25,0.59,0.028,1.86,4.69,20040625
000996,中国中期,公路,北京,465.6,23000,23000,64421.93,6987.35,6555,25011.36,1.09,0.046,2.49,11.48,20000718
000995,皇台酒业,白酒,甘肃,0,17740.53,17740.8,49654.1,24103.36,13227.13,25341.76,1.43,-0.054,0.83,14.92,20000807
000990,诚志股份,化工原料,江西,254.58,29702.83,38768.35,409939.78,250708.13,82124.85,146088.05,3.77,0.07,5.85,3.2,20000706
000989,九 芝 堂,中成药,湖南,38.7,29760.52,29760.52,194667.13,73574.06,24000.9,58767.93,1.97,0.391,4.97,4.06,20000628
000982,中银绒业,纺织,宁夏,41.31,129393.21,180504.31,1170384.88,745315.69,122322.88,202935.61,1.12,0.09,2.38,1.95,20000706
000979,中弘股份,区域地产,安徽,34.97,192073.3,288144.25,1570876.88,1352482.75,43441.48,0,0,0.126,1.42,4.14,20000616
000978,桂林旅游,旅游景点,广西,0,36010,36010,309044,97922.17,95410.86,97098.3,2.7,-0.026,3.93,2.45,20000518
000971,蓝鼎控股,纺织,湖北,0,24277.52,24310,14244.15,5126.9,5183.93,17556.3,0.72,-0.061,0.04,262.51,20000427
000969,安泰科技,钢加工,北京,1019.26,86097.15,86279.63,787960.56,389854.09,220848.22,153063.19,1.77,0.007,3.78,2.48,20000529
000968,煤 气 化,煤炭开采,山西,0,51374.69,51374.69,1529159,442407.19,402233.31,58391.55,1.14,-1.022,4.45,2.04,20000622
000967,上风高科,电气设备,浙江,89.95,24576.49,30666.65,250134.02,164808.47,36339.85,77625.28,2.53,0.12,4.13,2.89,20000330
000959,首钢股份,普钢,北京,1595.32,120615.02,528938.94,6046816.5,839828.81,3418393.25,1336991.25,2.53,0.002,4.03,1.08,19991216
000958,东方能源,火力发电,河北,33.57,25047.96,48339.3,216565.45,26744.35,113489.9,112481.3,2.33,0.339,1.7,8.93,19991223
000938,紫光股份,软件服务,北京,59.17,20607.46,20608,462967.59,296301.28,5101.71,48329.53,2.35,0.369,8.28,3.52,19991104
000931,中 关 村,区域地产,北京,0,50651.39,67484.7,431123.31,357278.41,49711.37,97071.07,1.44,-0.044,0.88,11.76,19990712
000928,中钢国际,建筑施工,吉林,94.55,28289.9,64256.21,1130125.88,1073726.25,8675.87,75465.02,1.17,0.112,2.24,6.31,19990312
000899,赣能股份,火力发电,江西,13.74,55518.16,64667.78,623283.5,106496.86,406941.25,62333.31,0.96,0.436,3.1,2.58,19971126
000889,茂业物流,批发业,河北,61.58,33852.69,62182.67,281073.28,98721.67,65909.8,110461.8,1.78,0.21,3.39,2.89,19971218
000887,中鼎股份,橡胶,安徽,38.84,111448.28,111549.29,545598.31,317078.31,128685.71,36350.85,0.33,0.41,2.55,8.15,19981203
000883,湖北能源,火力发电,湖北,22.7,534603.25,534874.94,3387521.5,374662.59,2170492.5,501157.06,0.94,0.212,2.72,2.36,19980519
000863,三湘股份,区域地产,上海,160.15,17462.02,92848.18,939846.19,814106.75,5555.12,16.03,0,0.035,2.53,2.97,19970925
000860,顺鑫农业,农业综合,北京,34.38,43852.5,57059,1628479,1148319.25,255003.8,279849.69,4.9,0.59,8.77,2.59,19981104
000833,贵糖股份,造纸,广西,103.93,29606.53,29606.78,124035.1,64774.25,44990.31,22347.14,0.75,0.095,2.87,3.45,19981111
000828,东莞控股,路桥,广东,15,103951.7,103951.7,570058.13,161774.97,228225.09,114549.35,1.1,0.41,3.71,2.21,19970617
000796,易食股份,食品,陕西,49.85,24652.3,24654.19,126675.01,84732.38,18719.76,33455.75,1.36,0.145,2.2,3.29,19970703
000786,北新建材,其他建材,北京,19.27,57509.3,70699.07,1324883.75,517736.41,567517.44,247790,3.5,1.24,9.64,2.69,19970606
000755,*ST三维,化工原料,山西,107.26,46924.89,46926.46,608244.94,162665.8,407175.81,126709.47,2.7,0.037,3.87,1.38,19970627
000752,西藏发展,啤酒,西藏,236.2,26375.01,26375.84,137366.2,83967.11,20206.59,2405.82,0.09,0.051,2.9,5.59,19970625
000736,中房地产,全国地产,重庆,43.8,12824.53,29719.39,608811.88,589459.44,4348.68,50896.95,1.71,0.255,5.67,1.96,19970425
000721,西安饮食,酒店餐饮,陕西,380.49,43562.41,49905.58,108507,46681.18,20594.78,5529.6,0.11,0.012,1.38,4.58,19970430
000719,大地传媒,出版业,河南,23.03,10650.59,78707.97,830164.56,533702.19,133831.77,298230.72,3.79,0.539,6.81,2.43,19970331
000715,中兴商业,百货,辽宁,43.2,27809.86,27900.59,216967.05,96183.96,88431.71,31671.73,1.14,0.195,4.69,2.4,19970508
000697,炼石有色,小金属,陕西,220.7,25509.72,55968,158189.25,110554.52,35557,56674.06,1.01,0.09,2.47,9.62,19970325
000693,华泽钴镍,小金属,四川,62.26,21207.16,54349.19,462037.25,399284.81,43090.6,-3052.87,-0.06,0.237,2.41,8.15,19970226
000692,惠天热电,供气供热,辽宁,0,53278.89,53283.3,377171.75,129557.35,179697.02,38082.55,0.71,-0.075,2.26,2.11,19970227
000687,恒天天鹅,化纤,河北,0,47609.73,75736.84,290915.97,140112.25,121064.95,77755.5,1.03,-0.045,1.8,3.01,19970221
000677,*ST海龙,化纤,山东,0,86388.99,86397.79,301283.81,76946.96,186069.7,69768.81,0.81,-0.497,0.24,26.71,19961226
000676,智度投资,电器仪表,河南,0,31400.86,31458.66,69868.43,42708.35,13669.2,6690.82,0.21,-0.071,0.6,13.64,19961224
000663,永安林业,林业,福建,0,17031.81,20276.02,137084.77,77139.25,34858.55,9199.26,0.45,-0.102,1.59,8.41,19961206
000636,风华高科,元器件,广东,108.54,67093.63,80732.99,391625.75,141693.73,109564.06,73217.25,0.91,0.065,3.89,2.41,19961129
000633,合金投资,综合类,辽宁,0,38510.64,38510.64,26801.03,12063.8,11400.11,4787.01,0.12,-0.056,0.53,15.2,19961112
000630,铜陵有色,铜,安徽,80.46,142150.06,191212.88,5052064,3167350,1296306.5,735084.75,3.84,0.21,8.24,2.05,19961120
000625,长安汽车,汽车整车,重庆,13.01,338752,466288.63,6506577,3424569.5,1445454.75,320485.5,0.69,1.169,5.02,4.04,19970610
000616,海航投资,全国地产,辽宁,27.09,143022.64,143023.44,982578,925856.19,14274.2,20155.42,0.14,0.132,2.95,1.62,19961108
000615,湖北金环,化纤,湖北,98.8,21167.25,21167.73,134608.27,54256.19,25569.31,6719.11,0.32,0.074,3.05,3.19,19961016
000611,内蒙发展,纺织,内蒙,0,31906.42,32182.19,71334.55,52624,4392,13855.42,0.43,-0.051,1.8,4.04,19961008
000607,华媒控股,广告包装,浙江,1167.51,48773.19,101769.84,234546.97,173440.06,43046.85,1769.04,0.02,0.007,0.78,13.05,19960830
000605,渤海股份,水务,北京,84.43,11843.54,19499.1,248851.67,62955.19,114478.07,49124.95,2.52,0.17,4.85,3.5,19960913
000593,大通燃气,供气供热,四川,227.63,22317.48,27994.01,75156.15,29110.91,33343.6,27011.4,0.96,0.028,2.34,3.6,19960312
000591,桐 君 阁,医药商业,重庆,1011.99,27462.18,27463.09,332435.94,234340.8,45574.68,3442.65,0.13,0.014,1.45,9.86,19960208
000587,金叶珠宝,批发业,黑龙江,44.16,39027.28,55713.46,362010.66,354045.66,7101.02,39331.55,0.71,0.21,2.28,5.19,19960425
000584,友利控股,化纤,江苏,25.73,61061.92,61332.42,349083.94,220915.47,102994.18,67523.72,1.1,0.266,3.1,2.21,19951128
000567,海德股份,区域地产,海南,174.57,15036.08,15120,29769.21,18990.53,528.2,11672.82,0.77,0.058,1.31,10.34,19940525
000565,渝三峡Ａ,染料涂料,重庆,52.11,17343.68,17343.68,94001.22,48044.28,22062.73,18790.28,1.08,0.24,3.63,4.6,19940408
000564,西安民生,百货,陕西,38.82,33580.89,47331.17,739120.69,395506.91,175347.69,79581.36,1.68,0.115,3.6,1.65,19940110
000545,金浦钛业,化工原料,吉林,151.56,15637.36,37955.12,211450.02,111526.15,55094.25,52847.32,1.39,0.13,4.28,3.89,19931215
000537,广宇发展,区域地产,天津,18.01,51271.33,51271.76,481428.41,363813.63,136.08,8667.42,0.17,0.547,3.53,2.79,19931210
000530,大冷股份,机械基件,辽宁,37.1,21579.34,35001.5,308385.94,138170.02,39950.76,58226.31,1.66,0.275,5.57,2.44,19931208
000526,银润投资,房产服务,福建,2421.16,9619.5,9619.5,20065.32,593.75,8641.67,5808.39,0.6,0.007,1.61,13.83,19931101
000518,四环生物,生物制药,江苏,169.32,102953.57,102955.63,84287,45658.5,19847.71,2619.61,0.03,0.028,0.68,9.2,19930908
000514,渝 开 发,区域地产,重庆,48.81,84377.09,84377.09,778899.75,540726.75,156379.17,118617.51,1.41,0.145,3.33,2.13,19930712
000510,金路集团,化工原料,四川,0,60912.23,60918.23,197463.48,64875.6,118050.47,4521.18,0.07,-0.135,1.32,4.4,19930507
000502,绿景控股,区域地产,广东,0,18332.91,18481.96,30197.86,25824.1,2786.26,2279.55,0.12,-0.019,1.07,12.28,19921123
000426,兴业矿业,小金属,内蒙,31.01,46051.41,59694.44,411346.59,127696.42,132311.86,153577.38,2.57,0.289,4.83,2.47,19960828
000415,渤海租赁,多元金融,新疆,25.08,126917.42,177430.34,6610353,1258217.63,2606510,563857.19,3.18,0.43,5.44,2.42,19960716
000411,英特集团,医药商业,浙江,63.59,20363.83,20744.99,594513.44,541980.44,27954.43,5026.95,0.24,0.252,2.87,7.44,19960716
000410,沈阳机床,机床制造,辽宁,636.4,73877.59,76547.09,1958537.63,1614433.88,194801.72,124626.11,1.63,0.022,3.52,5.3,19960718
000407,胜利股份,塑料,山东,155.43,64490.39,77404.88,410280.38,187446.41,42785.56,49578.03,0.64,0.047,2.28,3.23,19960703
000403,ST生化,生物制药,江西,33.35,18151.84,27257.75,130595.47,39089.67,61623.3,11393.05,0.42,0.44,1.54,12.69,19960628
000070,特发信息,通信设备,深圳,49.16,25856.58,27100,248417.72,161925.55,50632.81,60129.26,2.22,0.168,3.91,2.82,20000511
000069,华侨城Ａ,旅游景点,深圳,15.27,311246.41,727134.25,9393624,6480727.5,1466248.25,69899.84,0.1,0.387,3.6,2.19,19970910
000068,华控赛格,元器件,深圳,0,89667.14,100667.14,54889.65,25247.76,20750.38,78447.72,0.78,-0.043,0.17,59.35,19970611
000062,深圳华强,商贸代理,深圳,31.82,66694.97,66694.97,384080.16,142553.69,30838.45,4338.78,0.07,0.644,3.33,8.2,19970130
000033,*ST新都,酒店餐饮,深圳,0,32940.19,32940.19,50501.53,4524.95,27491.13,10031.78,0.3,-0.056,0.77,6.48,19940103
000020,深华发Ａ,元器件,深圳,1721.69,6467.54,28316.11,112683.61,84553.68,18944.17,10949.67,0.39,0.003,0.97,8.28,19920428
000010,深华新,建筑施工,北京,0,35815.75,58806.98,77726.65,71141.53,2838.8,13204.07,0.22,-0.023,1.03,7.17,19951027
000008,神州高铁,综合类,深圳,2778.23,21359.4,80314.42,67402.8,23470.74,30702.6,28905.74,0.36,0.01,0.71,37.77,19920507
000005,世纪星源,区域地产,深圳,0,91374.29,91433.35,158669.77,34005.76,2305.06,26976.98,0.3,-0.035,0.65,6.32,19901210
000661,长春高新,生物制药,吉林,57.21,13132.37,13132.66,310856.34,196257.48,69455.63,26225.13,2,1.288,10,9.83,19961218
002703,浙江世宝,汽车配件,浙江,172.84,1500,31585.78,138882.95,72006.86,41270.5,4004.91,0.13,0.117,2.72,9.88,20121102
600694,大商股份,百货,辽宁,10.31,29371.86,29371.86,1510694.13,862466.81,390455.91,145483.45,4.95,3.505,20.38,2.36,19931122
300421,力星股份,通用机械,江苏,47.46,2800,11200,64362.76,0,0,0,0,0.468,3.83,5.8,20150217
300151,昌红科技,机械基件,深圳,76.91,10632.58,20100,90721.4,64159.75,16444.18,41255.98,2.05,0.212,3.82,5.68,20101222
600138,中青旅,旅游服务,北京,34.42,62302.5,72384,880477.19,381981.34,216415.09,188115.67,2.6,0.45,6.11,3.13,19971203
002606,大连电瓷,电气设备,辽宁,156.47,12050,20000,134489.5,73971.63,44717.9,30387.65,1.52,0.083,3.61,4.78,20110805
000957,中通客车,汽车整车,山东,10.55,23847.91,23850.49,424001.41,299989.88,37955.53,13797.1,0.58,1.164,4.45,3.68,20000113
600372,中航电子,航空,江西,100.57,175916.3,175916.3,1383743.13,960958.13,214052.09,144005.94,0.82,0.212,3,9.48,20010706
600864,哈投股份,火力发电,黑龙江,178.15,54637.82,54637.82,479214.44,91403.84,159826.13,103795.59,1.9,0.06,5.35,2.65,19940809
601069,西部黄金,黄金,新疆,140.39,12600,63600,230066.55,59708.13,79514.75,22224.06,0.35,0.075,2.24,6.31,20150122
002333,罗普斯金,铝,江苏,57.25,24248.49,25130.17,149005.81,53570.13,50693.1,70568.82,2.81,0.182,5.3,2.63,20100112
601798,蓝科高新,化工机械,甘肃,104.92,35452.82,35452.82,281414,170545.77,57412.92,99695.71,2.81,0.097,5.4,2.52,20110622
600449,宁夏建材,水泥,宁夏,15.92,47818.1,47818.1,829134.25,262948.88,454381.41,203504.25,4.26,0.582,8.9,1.39,20030829
601678,滨化股份,化工原料,山东,22.06,66000,66000,704092.94,159397.69,407491.06,180215.7,2.73,0.548,6.7,1.81,20100223
002397,梦洁家纺,服饰,湖南,47.58,14495.83,30240,175630.92,108155.46,50026.96,57155.48,1.89,0.19,3.87,3.12,20100429
600359,新农开发,农业综合,新疆,0,32100,38151.28,175302.98,82991.53,64979.55,62481.85,1.64,-0.092,1.16,10.03,19990429
000617,石油济柴,机械基件,山东,0,28753.91,28753.91,236612.59,159228.56,61359.91,3379.23,0.12,-0.176,2.29,5.07,19961022
600137,浪莎股份,服饰,四川,217.69,9721.75,9721.75,59826.7,42781.55,11080.92,34179.76,3.52,0.075,4.8,4.56,19980416
600742,一汽富维,汽车配件,吉林,13.02,21152.33,21152.33,625683.06,269291.78,128595.97,54969.55,2.6,1.884,15.83,2.07,19960826
601139,深圳燃气,供气供热,深圳,27.71,198248.92,198248.92,1304072.13,408983.84,489197,100860.88,0.51,0.294,2.67,4.07,20091225
002150,通润装备,机械基件,江苏,43.46,24786,25020,89840.88,56104.86,27670.9,4515.6,0.18,0.178,2.26,4.56,20070810
600505,西昌电力,水力发电,四川,55.94,36456.75,36456.75,186961.2,26150.4,128886.05,7618.86,0.21,0.137,2.52,4.06,20020530
600801,华新水泥,水泥,湖北,13.77,97167.99,149647.98,2593300,627592.25,1466780.5,253283.3,1.69,0.545,6.27,1.6,19940103
000011,深物业A,区域地产,深圳,13.85,17586.25,59597.91,402721.97,335436.16,6714.77,12003.46,0.2,0.542,3.32,3.02,19920330
002400,省广股份,广告包装,广东,53.15,53154.85,60314.58,329577.69,274917.97,2867.73,11142.28,0.18,0.419,2.58,11.5,20100506
002351,漫步者,电脑设备,深圳,60.83,13240.05,29400,176033.02,144077.61,22352.13,101187.02,3.44,0.243,5.6,3.52,20100205
002200,云投生态,环境保护,云南,0,10782.91,18413.28,241898.63,195967.23,12917.24,77231.71,4.19,-0.07,4.29,4.52,20071221
600820,隧道股份,建筑施工,上海,23.89,231825.06,314409.63,6337442.5,2787220,203182.47,601562.31,1.91,0.35,4.46,2.13,19940128
600277,亿利能源,化工原料,内蒙,38.53,208958.95,208958.95,2048379.63,643343.38,608056.69,577580.25,2.76,0.182,4.38,2.13,20000725
000627,天茂集团,化工原料,湖北,148.73,135358.98,135358.98,210849.77,39396.28,45257.53,3015.37,0.02,0.062,1.07,8.6,19961112
601238,广汽集团,汽车整车,广东,19.35,60431.64,643502,6079782,2727199.25,691951.88,890001.38,1.38,0.353,5.34,1.71,20120329
000030,富奥股份,汽车配件,吉林,18.4,56056.17,129869.52,726549.25,320223.06,131008.07,51521.18,0.4,0.367,3.15,2.85,19930929
002068,黑猫股份,化工原料,江西,65.85,60706.35,60706.35,717467.06,378547.44,277810.38,41062.28,0.68,0.101,2.81,3.16,20060915
002471,中超电缆,电气设备,江苏,77.84,48012.35,50720,598741.5,487717.19,59535.46,77410.59,1.53,0.161,3.19,5.22,20100910
601799,星宇股份,汽车配件,江苏,24.98,23894.03,23965.28,292916.59,218253.91,37597.14,121742.27,5.08,0.741,7.9,3.12,20110201
002167,东方锆业,小金属,广东,5570.33,31540.67,41396.39,316427.47,112123.72,86912.93,80471.38,1.94,0.002,3.24,5.07,20070913
600888,新疆众和,铝,新疆,0,64122.58,64122.58,865514.19,353468.19,387974.66,193535.92,3.02,-0.084,5.67,1.41,19960215
002031,巨轮股份,汽车配件,广东,55.48,44031.12,56394.76,334472.19,208539.44,97777.56,49321.6,0.87,0.215,3.96,4.01,20040816
600160,巨化股份,化工原料,浙江,91.72,181091.59,181091.59,923163.13,330504.56,380489.69,245983.22,1.36,0.064,3.99,1.97,19980626
000592,平潭发展,林业,福建,296.19,83695.2,84740.7,199964.27,152500.52,25128.84,54547.98,0.64,0.059,1.32,17.65,19960327
600657,信达地产,全国地产,北京,33.63,152426.05,152426.05,3293237.5,3094058.75,8653.78,175440.77,1.15,0.165,4.78,1.55,19930524
600832,东方明珠,综合类,上海,39.84,318633.5,318633.5,1762586.63,804195.5,235768.8,86582.45,0.27,0.369,2.86,5.15,19940224
000531,穗恒运Ａ,火力发电,广东,14.36,68508.13,68508.28,807734.38,285234.97,311399.84,89952.52,1.31,0.764,4.61,3.18,19940106
600131,岷江水电,水力发电,四川,20,39736.69,50412.51,232663.09,24237.02,118986.15,4714.3,0.09,0.273,1.56,4.66,19980402
600887,伊利股份,乳制品,内蒙,17.74,300782.38,306437.09,3879096.75,2084481.38,1236752.13,640822.06,2.09,1.161,5.85,4.69,19960312
600311,荣华实业,黄金,甘肃,0,66560,66560,97899.21,60177.17,31374.68,21943.92,0.33,-0.038,1.34,5.13,20010626
300335,迪森股份,供气供热,广东,68.31,16142.98,31627.49,103512.95,52204.95,32883.09,28779.71,0.91,0.2,2.48,5.51,20120710
002547,春兴精工,通信设备,江苏,67.62,17471.48,33732.6,233606.17,141909.22,74942.7,38697.84,1.15,0.227,3.05,6.71,20110218
600841,上柴股份,机械基件,上海,70.1,49217.48,86668.97,555640.06,357385.53,142515.16,113842.65,1.31,0.141,3.92,3.36,19940311
600692,亚通股份,水运,上海,172.71,25501.05,35176.41,124461.47,61472.98,9820.7,6123.2,0.17,0.057,1.5,8.78,19931119
600999,招商证券,证券,深圳,44.95,466109.97,580813.56,13149705,0,32577.31,1970240.75,3.39,0.49,6.94,3.77,20091117
